Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked
15638,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:34:14.821Z,1,0
15639,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:34:14.821Z,1,0
15640,Welcome!,"You can easily view your product information in just a single click.
Tap to know more about your recent purchased Insurance & VAS related benefits.",2025-04-23T14:55:49.504Z,1,0
15641,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:49:39.115Z,1,0
15642,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:49:41.193Z,1,0
15643,"💰 Effortless Payments, Anytime!",📲 अपनी पेमेंट्स कभी भी और कहीं भी करें!,2025-04-18T17:41:26.03Z,1,0
15644,UPI Alert!,Now use your mobile number to receive money from anyone using any UPI app and get exciting rewards. Setup now.,2025-04-29T20:15:15.468Z,1,0
15645,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-10T12:51:29.337Z,1,0
15646,😬 EMI Missed? No worries – pay now in 1 tap.,"EMI चूक गया? कोई बात नहीं – अभी भुगतान करें। 💳
Ignore if already paid.",2025-05-05T17:53:01.413Z,1,0
15647,Bajaj Finance Helpline Update!,Thank you for reaching us. Click to raise a request and we will respond to you shortly.,2025-05-05T18:12:39.695Z,1,0
15648,Bajaj Finance Helpline Update!,Thank you for reaching us. Click to raise a request and we will respond to you shortly.,2025-05-05T18:07:27.845Z,1,0
15649,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:51:21.665Z,1,0
15650,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:51:24.1Z,1,0
15651,💰 How much EMI can you afford?,Use our EMI Calculator to plan your loan smartly and stress-free!,2025-05-12T17:18:49.61Z,1,0
15652,"🔓 Dues Cleared, Unlock Your NDC!",📲 अब अपना No Dues Certificate आसानी से प्राप्त करें!,2025-04-21T14:32:33.945Z,1,0
15653,Bajaj Finance Helpline Update!,Thank you for reaching us. Click to raise a request and we will respond to you shortly.,2025-05-04T15:22:01.722Z,1,0
15654,🔄 Ensure Smooth Communication – Keep Profile Updated,🏠 कृपया सुनिश्चित करें कि आपका रेजिडेंशियल एड्रेस सही है!,2025-04-22T18:45:58.761Z,1,0
15655,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-04-23T09:34:27.365Z,1,0
15656,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-04-24T14:46:20.004Z,1,0
15657,Loan Update!,"Tap to accept your Application Form, Key Fact Statement and Agreement
for Loan Appln No. na",2025-05-13T20:19:58.408Z,1,0
15658,Loan Update!,"Tap to accept your Application Form, Key Fact Statement and Agreement
for Loan Appln No. na",2025-05-13T20:19:42.393Z,1,0
15659,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-29T13:03:38.175Z,1,0
15660,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-29T13:03:38.753Z,1,0
15661,UPI Alert!,You have initiated UPI registration on Bajaj Finserv app. Do not share card details/OTP to avoid financial loss. Not you? TAP to report NOW,2025-04-24T18:12:34.135Z,1,0
15662,🛑Don’t let small issues stop you!,"💬 Tap Help & Support for instant solutions.
🕒 कभी भी, कहीं भी – हम आपकी मदद के लिए तैयार हैं!",2025-04-25T13:09:12.122Z,1,0
15663,Quick Access to Your Loan Details! आपके ऋण विवरण तक त्वरित पहुँच 📊,Your installment was successfully received! Click here to check your SOA.📄आपकी किस्त सफलतापूर्वक प्राप्त हो गई है! अपने SOA को देखने के लिए यहां क्लिक करें।📄,2025-05-04T17:39:37.192Z,1,0
15664,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-18T18:16:55.661Z,1,0
15665,😁Unlock Your Bajaj Prime Advantage!,📲बजाज प्राइम के लाभ अनलॉक करें - बस एक क्लिक में!✨,2025-04-17T09:53:02.313Z,1,0
15666,"🔓 Dues Cleared, Unlock Your NDC!",📲 अब अपना No Dues Certificate आसानी से प्राप्त करें!,2025-04-21T14:29:54.899Z,1,0
15667,"🔓 Dues Cleared, Unlock Your NDC!",📲 अब अपना No Dues Certificate आसानी से प्राप्त करें!,2025-04-21T14:17:35.264Z,1,0
15668,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15669,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15670,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15671,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15672,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15673,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15674,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15675,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15676,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15677,⏰ Don't Forget! Your Payment is Past Due,You are yet to make payment for your pending overdues. Late payment/Non-payment will impact your CIBIL score. Click to pay now. *Ignore if paid,2025-05-12T17:42:52.168Z,1,0
15678,Update!,"Your registered email id is successfully updated. For any query, click here.",2025-04-20T13:03:35.693Z,1,0
15679,🛍️That shopping deal might be a scam.,Use your EMI Card only on trusted websites with secure payment gateways.,2025-04-30T11:04:21.65Z,1,0
15680,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:43.607Z,1,0
15681,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:43.607Z,1,0
15682,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:43.607Z,1,0
