Identity,Message_title,Message_body,Event_Captured_DT,PUSH_IMPRESSION,Notification_Clicked,Bussiness
14821,"Dear Customer,",Check your available fund and use it as per your requirement. Check Now!,2025-05-09T18:54:00.952Z,1,0,LI
14822,"Dear Customer,",Check your available fund and use it as per your requirement. Check Now!,2025-05-09T18:54:00.952Z,1,0,PL
14823,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,FD
14824,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,LI
14825,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,PL
14826,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,FD
14827,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,LI
14828,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,PL
14829,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,FD
14830,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,LI
14831,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,PL
14832,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,FD
14833,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,LI
14834,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,PL
14835,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,FD
14836,"Dear Customer,",Check your Flexi fund and access extra funds today!,2025-04-29T14:19:08.388Z,1,0,LI
14837,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,PL
14838,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,FD
14839,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,LI
14840,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,PL
14841,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,FD
14842,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,LI
14843,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,PL
14844,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,FD
14845,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,LI
14846,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,PL
14847,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,FD
14848,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,LI
14849,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,PL
14850,"Dear Customer,!",Check your available fund and use it as per your requirement. Check Now!,2025-05-15T13:39:54.101Z,1,0,FD
14851,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,LI
14852,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,PL
14853,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,FD
14854,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,LI
14855,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,PL
14856,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,FD
14857,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,LI
14858,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,PL
14859,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,FD
14860,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,LI
14861,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,PL
14862,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,FD
14863,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,LI
14864,"Dear Customer,",Check your Flexi account for available funds.,2025-05-06T13:53:49.058Z,1,0,PL
14865,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,FD
14866,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,LI
14867,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,PL
14868,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,FD
14869,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,LI
14870,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,PL
14871,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,FD
14872,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,LI
14873,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,PL
14874,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,FD
14875,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,LI
14876,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,PL
14877,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,FD
14878,"Dear Customer,",Access your Flexi account to see your available limit. 💳,2025-05-02T13:47:23.699Z,1,0,LI
14879,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,PL
14880,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,FD
14881,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,LI
14882,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,PL
14883,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,FD
14884,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,LI
14885,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,PL
14886,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,FD
14887,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,LI
14888,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,PL
14889,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,FD
14890,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,LI
14891,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,PL
14892,"Dear Customer,",Expense increased with income? Flexi is here to help you. Check your available limit and manage your expenses with Flexi.,2025-04-30T18:19:30.78Z,1,0,FD
14893,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,LI
14894,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,PL
14895,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,FD
14896,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,LI
14897,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,PL
14898,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,FD
14899,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,LI
14900,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,PL
14901,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,FD
14902,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,LI
14903,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,PL
14904,"Dear Customer,",Check the available limit in your Flexi account and solve any financial worries today! 🏦,2025-05-04T15:32:00.76Z,1,0,FD
